transaction_id,txn_date,year,year_month,customer_code,region,qty,unit_price,item_supply_amount,supply_amount,tax,total_amount,is_modified,invoice_type,issue_type,receipt_type
T0247,2024-06-30,2024,2024-06,C03,서울특별시 송파구,40,20000,800000,800000,80000,880000,N,세금계산서,ASP발급,청구
T0248,2024-06-30,2024,2024-06,C03,서울특별시 송파구,39060,22,859320,2467360,246736,2714096,N,세금계산서,ASP발급,청구
T0249,2024-06-30,2024,2024-06,C03,서울특별시 송파구,,,80832,80832,8083,88915,N,세금계산서,ASP발급,청구
T0250,2024-07-01,2024,2024-07,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0251,2024-07-04,2024,2024-07,C25,인천광역시 중구,1000000,368,368000000,368000000,36800000,404800000,N,세금계산서,ASP발급,청구
T0252,2024-07-09,2024,2024-07,C18,대구광역시 달서구,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0253,2024-07-09,2024,2024-07,C11,서울특별시 중구,200000,418,83600000,83600000,8360000,91960000,N,세금계산서,ASP발급,청구
T0254,2024-07-11,2024,2024-07,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0255,2024-07-18,2024,2024-07,C28,경상남도 창녕군,,,200000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0256,2024-07-18,2024,2024-07,C28,경상남도 창녕군,,,200000,500000,50000,550000,N,세금계산서,인터넷발급,청구
T0257,2024-07-18,2024,2024-07,C28,경상남도 창녕군,,,200000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0258,2024-07-18,2024,2024-07,C28,경상남도 창녕군,,,200000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0259,2024-07-22,2024,2024-07,C28,경상남도 창녕군,,,100000,200000,20000,220000,N,세금계산서,인터넷발급,청구
T0260,2024-07-23,2024,2024-07,C28,경상남도 창녕군,,,200000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0261,2024-07-31,2024,2024-07,C46,경기도 고양시,51870,17,881790,881790,88179,969969,N,세금계산서,ASP발급,청구
T0262,2024-07-31,2024,2024-07,C04,부산광역시 수영구,11150904,9,98127955,98127955,9812795,107940750,N,세금계산서,ASP발급,청구
T0263,2024-07-31,2024,2024-07,C05,경기도 평택시,443980,447,198459060,198459060,19845906,218304966,N,세금계산서,ASP발급,청구
T0264,2024-07-31,2024,2024-07,C21,서울특별시 은평구,116590,434,50600060,50600060,5060006,55660066,N,세금계산서,ASP발급,청구
T0265,2024-07-31,2024,2024-07,C07,경상남도 창원시,3,20000,60000,160000,16000,176000,N,세금계산서,ASP발급,청구
T0266,2024-07-31,2024,2024-07,C07,경상남도 창원시,10,20000,200000,400000,40000,440000,N,세금계산서,ASP발급,청구
T0267,2024-07-31,2024,2024-07,C07,경상남도 창원시,2,20000,40000,140000,14000,154000,N,세금계산서,ASP발급,청구
T0268,2024-07-31,2024,2024-07,C13,서울특별시 강남구,178230,399,71113770,71113770,7111377,78225147,N,세금계산서,ASP발급,청구
T0269,2024-07-31,2024,2024-07,C36,경기도 용인시,26670,365,9734550,9734550,973455,10708005,N,세금계산서,ASP발급,청구
T0270,2024-07-31,2024,2024-07,C06,충청남도 천안시,758580,363,275364540,275364540,27536454,302900994,N,세금계산서,ASP발급,청구
T0271,2024-07-31,2024,2024-07,C02,경상남도 김해시,1518890,355,539205950,539205950,53920595,593126545,N,세금계산서,ASP발급,청구
T0272,2024-07-31,2024,2024-07,C01,경상북도 안동시,1008760,362,365171120,379752370,37975237,417727607,N,세금계산서,ASP발급,청구
T0273,2024-07-31,2024,2024-07,C19,경기도 시흥시,443790,400,177516000,177516000,17751600,195267600,N,세금계산서,ASP발급,청구
T0274,2024-07-31,2024,2024-07,C20,인천광역시 중구,,,30330000,30330000,3033000,33363000,N,세금계산서,ASP발급,청구
T0275,2024-07-31,2024,2024-07,C17,서울특별시 송파구,26250,398,10447500,32105220,3210522,35315742,N,세금계산서,ASP발급,청구
T0276,2024-07-31,2024,2024-07,C01,경상북도 안동시,53770,390,20970300,20970300,2097030,23067330,N,세금계산서,ASP발급,청구
T0277,2024-07-31,2024,2024-07,C03,서울특별시 송파구,17170,404,6936680,171316950,17131695,188448645,N,세금계산서,ASP발급,청구
T0278,2024-07-31,2024,2024-07,C03,서울특별시 송파구,540690,377,203840130,203840130,20384013,224224143,N,세금계산서,ASP발급,청구
T0279,2024-07-31,2024,2024-07,C08,경기도 용인시,14,,280000,580000,58000,638000,N,세금계산서,ASP발급,청구
T0280,2024-07-31,2024,2024-07,C03,서울특별시 송파구,19960,22,439120,1143830,114383,1258213,N,세금계산서,ASP발급,청구
T0281,2024-07-31,2024,2024-07,C03,서울특별시 송파구,,,4728,4728,472,5200,N,세금계산서,ASP발급,청구
T0282,2024-07-31,2024,2024-07,C03,서울특별시 송파구,23070,22,507540,507540,50754,558294,N,세금계산서,ASP발급,청구
T0283,2024-07-31,2024,2024-07,C03,서울특별시 송파구,,,580000,580000,58000,638000,N,세금계산서,ASP발급,청구
T0284,2024-07-31,2024,2024-07,C08,경기도 용인시,26760,389,10409640,10409640,1040964,11450604,N,세금계산서,ASP발급,청구
T0285,2024-07-31,2024,2024-07,C30,부산광역시 중구,129085,,2662145,4267839,426782,4694621,N,세금계산서,ASP발급,청구
T0286,2024-07-31,2024,2024-07,C08,경기도 용인시,902936,380,343115680,343115680,34311568,377427248,N,세금계산서,ASP발급,청구
T0287,2024-07-31,2024,2024-07,C26,경기도 성남시,27590,408,11256720,11256720,1125672,12382392,N,세금계산서,ASP발급,청구
T0288,2024-07-31,2024,2024-07,C29,서울특별시 금천구,7850,420,3297000,3297000,329700,3626700,N,세금계산서,ASP발급,청구
T0289,2024-07-31,2024,2024-07,C15,경기도 용인시,53960,390,21044400,31290900,3129090,34419990,N,세금계산서,ASP발급,청구
T0290,2024-08-01,2024,2024-08,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0291,2024-08-09,2024,2024-08,C28,경상남도 창녕군,,,200000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0292,2024-08-09,2024,2024-08,C32,경기도 의정부시,300000,355,106500000,106500000,10650000,117150000,N,세금계산서,ASP발급,청구
T0293,2024-08-09,2024,2024-08,C51,부산광역시 강서구,,,194527,194527,19452,213979,N,세금계산서,ASP발급,청구
T0294,2024-08-16,2024,2024-08,C28,경상남도 창녕군,,,200000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0295,2024-08-19,2024,2024-08,C18,대구광역시 달서구,,,200000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0296,2024-08-19,2024,2024-08,C18,대구광역시 달서구,,,200000,360000,36000,396000,N,세금계산서,인터넷발급,청구
T0297,2024-08-19,2024,2024-08,C28,경상남도 창녕군,,,200000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0298,2024-08-19,2024,2024-08,C28,경상남도 창녕군,,,-200000,-320000,-32000,-352000,Y,수정세금계산서,인터넷발급,청구
T0299,2024-08-19,2024,2024-08,C18,대구광역시 달서구,,,200000,320000,32000,352000,Y,수정세금계산서,인터넷발급,청구
T0300,2024-08-19,2024,2024-08,C18,대구광역시 달서구,,,-200000,-360000,-36000,-396000,Y,수정세금계산서,인터넷발급,청구
T0301,2024-08-19,2024,2024-08,C28,경상남도 창녕군,,,200000,360000,36000,396000,Y,수정세금계산서,인터넷발급,청구
T0302,2024-08-23,2024,2024-08,C18,대구광역시 달서구,,,100000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0303,2024-08-29,2024,2024-08,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0304,2024-08-29,2024,2024-08,C07,경상남도 창원시,1,20000,20000,20000,2000,22000,N,세금계산서,ASP발급,청구
T0305,2024-08-29,2024,2024-08,C07,경상남도 창원시,8,20000,160000,360000,36000,396000,N,세금계산서,ASP발급,청구
T0306,2024-08-29,2024,2024-08,C25,인천광역시 중구,8,50000,400000,400000,40000,440000,N,세금계산서,ASP발급,청구
T0307,2024-08-29,2024,2024-08,C07,경상남도 창원시,,,200000,320000,32000,352000,N,세금계산서,ASP발급,청구
T0308,2024-08-30,2024,2024-08,C28,경상남도 창녕군,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0309,2024-08-30,2024,2024-08,C18,대구광역시 달서구,,,200000,300000,30000,330000,N,세금계산서,인터넷발급,청구
T0310,2024-08-30,2024,2024-08,C18,대구광역시 달서구,,,100000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0311,2024-08-30,2024,2024-08,C35,서울 강남구,78450,15,1176750,1176750,117675,1294425,N,세금계산서,ASP발급,청구
T0312,2024-08-30,2024,2024-08,C21,서울특별시 은평구,58570,409,23955130,23955130,2395513,26350643,N,세금계산서,ASP발급,청구
T0313,2024-08-30,2024,2024-08,C05,경기도 평택시,602260,447,269210220,269210220,26921022,296131242,N,세금계산서,ASP발급,청구
T0314,2024-08-30,2024,2024-08,C35,서울 강남구,-78450,15,-1176750,-1176750,-117675,-1294425,Y,수정세금계산서,ASP발급,청구
T0315,2024-08-31,2024,2024-08,C02,경상남도 김해시,1356300,355,481486500,481486500,48148650,529635150,N,세금계산서,ASP발급,청구
T0316,2024-08-31,2024,2024-08,C13,서울특별시 강남구,119290,384,45807360,45807360,4580736,50388096,N,세금계산서,ASP발급,청구
T0317,2024-08-31,2024,2024-08,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0318,2024-08-31,2024,2024-08,C20,인천광역시 중구,,,22450000,22450000,2245000,24695000,N,세금계산서,ASP발급,청구
T0319,2024-08-31,2024,2024-08,C15,경기도 용인시,107710,325,35005750,35005750,3500575,38506325,N,세금계산서,ASP발급,청구
T0320,2024-08-31,2024,2024-08,C15,경기도 용인시,106970,370,39578900,49319400,4931940,54251340,N,세금계산서,ASP발급,청구
T0321,2024-08-31,2024,2024-08,C06,충청남도 천안시,241420,363,87635460,357420830,35742083,393162913,N,세금계산서,ASP발급,청구
T0322,2024-08-31,2024,2024-08,C32,경기도 의정부시,42530,355,15098150,15098150,1509815,16607965,N,세금계산서,ASP발급,청구
T0323,2024-08-31,2024,2024-08,C04,부산광역시 수영구,11322537,9,99638326,99638326,9963832,109602158,N,세금계산서,ASP발급,청구
T0324,2024-08-31,2024,2024-08,C08,경기도 용인시,52,20000,1040000,2740000,274000,3014000,N,세금계산서,ASP발급,청구
T0325,2024-08-31,2024,2024-08,C08,경기도 용인시,79390,360,28580400,29259150,2925915,32185065,N,세금계산서,ASP발급,청구
T0326,2024-08-31,2024,2024-08,C01,경상북도 안동시,26120,390,10186800,10186800,1018680,11205480,N,세금계산서,ASP발급,청구
T0327,2024-08-31,2024,2024-08,C30,부산광역시 중구,7,100000,700000,1350273,135027,1485300,N,세금계산서,ASP발급,청구
T0328,2024-08-31,2024,2024-08,C17,서울특별시 송파구,76070,385,29286950,69221050,6922105,76143155,N,세금계산서,ASP발급,청구
T0329,2024-08-31,2024,2024-08,C31,서울특별시 송파구,11800,385,4543000,4543000,454300,4997300,N,세금계산서,ASP발급,청구
T0330,2024-08-31,2024,2024-08,C17,서울특별시 송파구,100000,370,37000000,37000000,3700000,40700000,N,세금계산서,ASP발급,청구
T0331,2024-08-31,2024,2024-08,C03,서울특별시 송파구,200780,17,3413260,3413260,341326,3754586,N,세금계산서,ASP발급,청구
T0332,2024-08-31,2024,2024-08,C03,서울특별시 송파구,39260,17,667420,1581120,158112,1739232,N,세금계산서,ASP발급,청구
T0333,2024-08-31,2024,2024-08,C03,서울특별시 송파구,,,196530,196530,19653,216183,N,세금계산서,ASP발급,청구
